,鄉鎮,年度,月份,旬,平均值,
嘉義縣,竹崎鄉,2016,1,1,10.33333333,50.6
嘉義縣,竹崎鄉,2015,12,3,50.6,15.6
嘉義縣,竹崎鄉,2015,12,2,15.6,30.55555556
嘉義縣,竹崎鄉,2015,12,1,30.55555556,39.3
嘉義縣,竹崎鄉,2015,11,3,39.3,76.9
嘉義縣,竹崎鄉,2015,11,2,76.9,92.4
嘉義縣,竹崎鄉,2015,11,1,92.4,112.9
嘉義縣,竹崎鄉,2015,10,3,112.9,117.7
嘉義縣,竹崎鄉,2015,10,2,117.7,142
嘉義縣,竹崎鄉,2015,10,1,142,109.7
嘉義縣,竹崎鄉,2015,9,3,109.7,16.2
嘉義縣,竹崎鄉,2015,9,2,16.2,13.1
嘉義縣,竹崎鄉,2015,9,1,13.1,6.7
嘉義縣,竹崎鄉,2015,8,3,6.7,10.9
嘉義縣,竹崎鄉,2015,8,2,10.9,100.1
嘉義縣,竹崎鄉,2015,8,1,100.1,121.7
嘉義縣,竹崎鄉,2015,7,3,121.7,145.7
嘉義縣,竹崎鄉,2015,7,2,145.7,118.2
嘉義縣,竹崎鄉,2015,7,1,118.2,99999
嘉義縣,竹崎鄉,2015,6,2,63.4,35.8
嘉義縣,竹崎鄉,2015,6,1,35.8,33.8
嘉義縣,竹崎鄉,2015,5,3,33.8,30.1
嘉義縣,竹崎鄉,2015,5,2,30.1,34.6
嘉義縣,竹崎鄉,2015,5,1,34.6,47.4
嘉義縣,竹崎鄉,2015,4,3,47.4,53.2
嘉義縣,竹崎鄉,2015,4,2,53.2,59
嘉義縣,竹崎鄉,2015,4,1,59,48
嘉義縣,竹崎鄉,2015,3,3,48,23.9
嘉義縣,竹崎鄉,2015,3,2,23.9,21
嘉義縣,竹崎鄉,2015,3,1,21,20.4
嘉義縣,竹崎鄉,2015,2,3,20.4,17.6
嘉義縣,竹崎鄉,2015,2,2,17.6,14.8
嘉義縣,竹崎鄉,2015,2,1,14.8,16.6
嘉義縣,竹崎鄉,2015,1,3,16.6,15.7
嘉義縣,竹崎鄉,2015,1,2,15.7,12.1
嘉義縣,竹崎鄉,2015,1,1,12.1,19.7
嘉義縣,竹崎鄉,2014,12,3,19.7,0
嘉義縣,竹崎鄉,2014,12,2,0,0
嘉義縣,竹崎鄉,2014,12,1,0,0
嘉義縣,竹崎鄉,2014,11,3,0,101.8
嘉義縣,竹崎鄉,2014,11,2,101.8,103.9
嘉義縣,竹崎鄉,2014,11,1,103.9,106.7
嘉義縣,竹崎鄉,2014,10,3,106.7,103.4
嘉義縣,竹崎鄉,2014,10,2,103.4,89.8
嘉義縣,竹崎鄉,2014,10,1,89.8,67.4
嘉義縣,竹崎鄉,2014,9,3,67.4,16.2
嘉義縣,竹崎鄉,2014,9,2,16.2,17.8
嘉義縣,竹崎鄉,2014,9,1,17.8,17.1
嘉義縣,竹崎鄉,2014,8,3,17.1,0
嘉義縣,竹崎鄉,2014,8,2,0,28.1
嘉義縣,竹崎鄉,2014,8,1,28.1,22.7
嘉義縣,竹崎鄉,2014,7,3,22.7,8.8
嘉義縣,竹崎鄉,2014,7,2,8.8,5.6
嘉義縣,竹崎鄉,2014,7,1,5.6,5.6
嘉義縣,竹崎鄉,2014,6,3,5.6,6.9
嘉義縣,竹崎鄉,2014,6,2,6.9,51.7
嘉義縣,竹崎鄉,2014,6,1,51.7,0
嘉義縣,竹崎鄉,2014,5,3,0,44.56
嘉義縣,竹崎鄉,2014,5,2,44.56,43.89
嘉義縣,竹崎鄉,2014,5,1,43.89,42.67
嘉義縣,竹崎鄉,2014,4,3,42.67,43
嘉義縣,竹崎鄉,2014,4,2,43,39.89
嘉義縣,竹崎鄉,2014,4,1,39.89,39.11
嘉義縣,竹崎鄉,2014,3,3,39.11,36.11
嘉義縣,竹崎鄉,2014,3,2,36.11,36
嘉義縣,竹崎鄉,2014,3,1,36,34.9
嘉義縣,竹崎鄉,2014,2,3,34.9,33.8
嘉義縣,竹崎鄉,2014,2,2,33.8,31.1
嘉義縣,竹崎鄉,2014,2,1,31.1,30.8
嘉義縣,竹崎鄉,2014,1,3,30.8,17.7
嘉義縣,竹崎鄉,2014,1,2,17.7,15.9
嘉義縣,竹崎鄉,2014,1,1,15.9,17.8
嘉義縣,竹崎鄉,2013,12,3,17.8,22.3
嘉義縣,竹崎鄉,2013,12,2,22.3,27.8
嘉義縣,竹崎鄉,2013,12,1,27.8,34.6
嘉義縣,竹崎鄉,2013,11,3,34.6,65.8
嘉義縣,竹崎鄉,2013,11,2,65.8,70.2
嘉義縣,竹崎鄉,2013,11,1,70.2,80.7
嘉義縣,竹崎鄉,2013,10,3,80.7,70.56
嘉義縣,竹崎鄉,2013,10,2,70.56,30.33
嘉義縣,竹崎鄉,2013,10,1,30.33,28.4
嘉義縣,竹崎鄉,2013,9,3,28.4,18.11
嘉義縣,竹崎鄉,2013,9,2,18.11,16.33
嘉義縣,竹崎鄉,2013,9,1,16.33,17
嘉義縣,竹崎鄉,2013,8,3,17,99999
嘉義縣,竹崎鄉,2013,8,1,39.3,33.7
嘉義縣,竹崎鄉,2013,7,3,33.7,21.8
嘉義縣,竹崎鄉,2013,7,2,21.8,18.2
嘉義縣,竹崎鄉,2013,7,1,18.2,8.7
嘉義縣,竹崎鄉,2013,6,3,8.7,7.4
嘉義縣,竹崎鄉,2013,6,2,7.4,99999
嘉義縣,竹崎鄉,2013,5,3,6.8,15.3
嘉義縣,竹崎鄉,2013,5,2,15.3,18.2
嘉義縣,竹崎鄉,2013,5,1,18.2,28.7
嘉義縣,竹崎鄉,2013,4,3,28.7,31.7
嘉義縣,竹崎鄉,2013,4,2,31.7,35.3
嘉義縣,竹崎鄉,2013,4,1,35.3,36.7
嘉義縣,竹崎鄉,2013,3,3,36.7,27.4
嘉義縣,竹崎鄉,2013,3,2,27.4,23.6
嘉義縣,竹崎鄉,2013,3,1,23.6,15.9
嘉義縣,竹崎鄉,2013,2,3,15.9,11.2
嘉義縣,竹崎鄉,2013,2,2,11.2,6.9
嘉義縣,竹崎鄉,2013,2,1,6.9,4.4
嘉義縣,竹崎鄉,2013,1,3,4.4,2.8
嘉義縣,竹崎鄉,2013,1,2,2.8,5.4
嘉義縣,竹崎鄉,2013,1,1,5.4,99999
嘉義縣,梅山鄉,2016,5,3,28,24.8
嘉義縣,梅山鄉,2016,5,2,24.8,26.8
嘉義縣,梅山鄉,2016,5,1,26.8,23.8
嘉義縣,梅山鄉,2016,4,3,23.8,15.8
嘉義縣,梅山鄉,2016,4,2,15.8,35.4
嘉義縣,梅山鄉,2016,4,1,35.4,11.4
嘉義縣,梅山鄉,2016,3,3,11.4,25.4
嘉義縣,梅山鄉,2016,3,2,25.4,15
嘉義縣,梅山鄉,2016,3,1,15,8.4
嘉義縣,梅山鄉,2016,2,3,8.4,31
嘉義縣,梅山鄉,2016,2,2,31,10.8
嘉義縣,梅山鄉,2016,2,1,10.8,15.4
嘉義縣,梅山鄉,2016,1,3,15.4,21.2
嘉義縣,梅山鄉,2016,1,2,21.2,27.6
嘉義縣,梅山鄉,2016,1,1,27.6,27.66666667
嘉義縣,梅山鄉,2015,12,3,27.66666667,30
嘉義縣,梅山鄉,2015,12,2,30,32
嘉義縣,梅山鄉,2015,12,1,32,49.4
嘉義縣,梅山鄉,2015,11,3,49.4,114.2
嘉義縣,梅山鄉,2015,11,2,114.2,96.8
嘉義縣,梅山鄉,2015,11,1,96.8,123.6
嘉義縣,梅山鄉,2015,10,3,123.6,123.8
嘉義縣,梅山鄉,2015,10,2,123.8,168.2
嘉義縣,梅山鄉,2015,10,1,168.2,330
嘉義縣,梅山鄉,2015,9,3,330,668
嘉義縣,梅山鄉,2015,9,2,668,370.6
嘉義縣,梅山鄉,2015,9,1,370.6,849.8
嘉義縣,梅山鄉,2015,8,3,849.8,445
嘉義縣,梅山鄉,2015,8,2,445,636.2
嘉義縣,梅山鄉,2015,8,1,636.2,529.2
嘉義縣,梅山鄉,2015,7,3,529.2,202.4
嘉義縣,梅山鄉,2015,7,2,202.4,51.2
嘉義縣,梅山鄉,2015,7,1,51.2,99999
嘉義縣,梅山鄉,2015,6,2,24.2,27.2
嘉義縣,梅山鄉,2015,6,1,27.2,38.5
嘉義縣,梅山鄉,2015,5,3,38.5,67
嘉義縣,梅山鄉,2015,5,2,67,53.6
嘉義縣,梅山鄉,2015,5,1,53.6,59.2
嘉義縣,梅山鄉,2015,4,3,59.2,34.2
嘉義縣,梅山鄉,2015,4,2,34.2,45.4
嘉義縣,梅山鄉,2015,4,1,45.4,13
嘉義縣,梅山鄉,2015,3,3,13,29.4
嘉義縣,梅山鄉,2015,3,2,29.4,14.4
嘉義縣,梅山鄉,2015,3,1,14.4,14
嘉義縣,梅山鄉,2015,2,3,14,35.6
嘉義縣,梅山鄉,2015,2,2,35.6,9.2
嘉義縣,梅山鄉,2015,2,1,9.2,15.6
嘉義縣,梅山鄉,2015,1,3,15.6,5
嘉義縣,梅山鄉,2015,1,2,5,17
嘉義縣,梅山鄉,2015,1,1,17,9.6
嘉義縣,梅山鄉,2014,12,3,9.6,0
嘉義縣,梅山鄉,2014,12,2,0,0
嘉義縣,梅山鄉,2014,12,1,0,0
嘉義縣,梅山鄉,2014,11,3,0,24.6
嘉義縣,梅山鄉,2014,11,2,24.6,40
嘉義縣,梅山鄉,2014,11,1,40,28.2
嘉義縣,梅山鄉,2014,10,3,28.2,15.8
嘉義縣,梅山鄉,2014,10,2,15.8,38.8
嘉義縣,梅山鄉,2014,10,1,38.8,38
嘉義縣,梅山鄉,2014,9,3,38,75
嘉義縣,梅山鄉,2014,9,2,75,36.8
嘉義縣,梅山鄉,2014,9,1,36.8,128.8
嘉義縣,梅山鄉,2014,8,3,128.8,0
嘉義縣,梅山鄉,2014,8,2,0,785
嘉義縣,梅山鄉,2014,8,1,785,644.2
嘉義縣,梅山鄉,2014,7,3,644.2,181.6
嘉義縣,梅山鄉,2014,7,2,181.6,134
嘉義縣,梅山鄉,2014,7,1,134,56.8
嘉義縣,梅山鄉,2014,6,3,56.8,14.2
嘉義縣,梅山鄉,2014,6,2,14.2,376.8
嘉義縣,梅山鄉,2014,6,1,376.8,0
嘉義縣,梅山鄉,2014,5,3,0,24
嘉義縣,梅山鄉,2014,5,2,24,31.17
嘉義縣,梅山鄉,2014,5,1,31.17,30.83
嘉義縣,梅山鄉,2014,4,3,30.83,26.33
嘉義縣,梅山鄉,2014,4,2,26.33,12.17
嘉義縣,梅山鄉,2014,4,1,12.17,10.17
嘉義縣,梅山鄉,2014,3,3,10.17,4.67
嘉義縣,梅山鄉,2014,3,2,4.67,7.33
嘉義縣,梅山鄉,2014,3,1,7.33,6.3
嘉義縣,梅山鄉,2014,2,3,6.3,3.3
嘉義縣,梅山鄉,2014,2,2,3.3,7.8
嘉義縣,梅山鄉,2014,2,1,7.8,5.5
嘉義縣,梅山鄉,2014,1,3,5.5,15.8
嘉義縣,梅山鄉,2014,1,2,15.8,32
嘉義縣,梅山鄉,2014,1,1,32,7.6
嘉義縣,梅山鄉,2013,12,3,7.6,42.6
嘉義縣,梅山鄉,2013,12,2,42.6,102.6
嘉義縣,梅山鄉,2013,12,1,102.6,123
嘉義縣,梅山鄉,2013,11,3,123,99999
嘉義縣,梅山鄉,2013,11,1,104,74.6
嘉義縣,梅山鄉,2013,10,3,74.6,211.4
嘉義縣,梅山鄉,2013,10,2,211.4,108.6
嘉義縣,梅山鄉,2013,10,1,108.6,97.4
嘉義縣,梅山鄉,2013,9,3,97.4,121.2
嘉義縣,梅山鄉,2013,9,2,121.2,207.6
嘉義縣,梅山鄉,2013,9,1,207.6,187.5
嘉義縣,梅山鄉,2013,8,3,187.5,99999
嘉義縣,梅山鄉,2013,8,1,121,130.6
嘉義縣,梅山鄉,2013,7,3,130.6,53.8
嘉義縣,梅山鄉,2013,7,2,53.8,26.4
嘉義縣,梅山鄉,2013,7,1,26.4,109.8
嘉義縣,梅山鄉,2013,6,3,109.8,50.4
嘉義縣,梅山鄉,2013,6,2,50.4,99999
嘉義縣,梅山鄉,2013,5,3,14.4,13.2
嘉義縣,梅山鄉,2013,5,2,13.2,40.4
嘉義縣,梅山鄉,2013,5,1,40.4,106
嘉義縣,梅山鄉,2013,4,3,106,37
嘉義縣,梅山鄉,2013,4,2,37,114.2
嘉義縣,梅山鄉,2013,4,1,114.2,53.6
嘉義縣,梅山鄉,2013,3,3,53.6,81.6
嘉義縣,梅山鄉,2013,3,2,81.6,81
嘉義縣,梅山鄉,2013,3,1,81,84.6
嘉義縣,梅山鄉,2013,2,3,84.6,99999
嘉義縣,梅山鄉,2013,2,1,47.4,29.4
嘉義縣,梅山鄉,2013,1,3,29.4,39.8
嘉義縣,梅山鄉,2013,1,2,39.8,35.8
嘉義縣,梅山鄉,2013,1,1,35.8,99999
嘉義縣,番路鄉,2016,5,3,5,3.78
嘉義縣,番路鄉,2016,5,2,3.78,2.22
嘉義縣,番路鄉,2016,5,1,2.22,3.89
嘉義縣,番路鄉,2016,4,3,3.89,5.33
嘉義縣,番路鄉,2016,4,2,5.33,1.56
嘉義縣,番路鄉,2016,4,1,1.56,3.7
嘉義縣,番路鄉,2016,3,3,3.7,2.3
嘉義縣,番路鄉,2016,3,2,2.3,4.7
嘉義縣,番路鄉,2016,3,1,4.7,4.6
嘉義縣,番路鄉,2016,2,3,4.6,8.3
嘉義縣,番路鄉,2016,2,2,8.3,3.1
嘉義縣,番路鄉,2016,2,1,3.1,2.2
嘉義縣,番路鄉,2016,1,3,2.2,1.8
嘉義縣,番路鄉,2016,1,2,1.8,2.333333333
嘉義縣,番路鄉,2016,1,1,2.333333333,91
嘉義縣,番路鄉,2015,12,3,91,20.77777778
嘉義縣,番路鄉,2015,12,2,20.77777778,7.333333333
嘉義縣,番路鄉,2015,12,1,7.333333333,14.2
嘉義縣,番路鄉,2015,11,3,14.2,24.7
嘉義縣,番路鄉,2015,11,2,24.7,32
嘉義縣,番路鄉,2015,11,1,32,29.7
嘉義縣,番路鄉,2015,10,3,29.7,23.9
嘉義縣,番路鄉,2015,10,2,23.9,77.6
嘉義縣,番路鄉,2015,10,1,77.6,112.8
嘉義縣,番路鄉,2015,9,3,112.8,114.9
嘉義縣,番路鄉,2015,9,2,114.9,46
嘉義縣,番路鄉,2015,9,1,46,80.9
嘉義縣,番路鄉,2015,8,3,80.9,51.3
嘉義縣,番路鄉,2015,8,2,51.3,22.9
嘉義縣,番路鄉,2015,8,1,22.9,14.6
嘉義縣,番路鄉,2015,7,3,14.6,46.3
嘉義縣,番路鄉,2015,7,2,46.3,16.8
嘉義縣,番路鄉,2015,7,1,16.8,99999
嘉義縣,番路鄉,2015,6,2,15.1,11.1
嘉義縣,番路鄉,2015,6,1,11.1,14.7
嘉義縣,番路鄉,2015,5,3,14.7,7.6
嘉義縣,番路鄉,2015,5,2,7.6,9
嘉義縣,番路鄉,2015,5,1,9,6.3
嘉義縣,番路鄉,2015,4,3,6.3,7.3
嘉義縣,番路鄉,2015,4,2,7.3,1.1
嘉義縣,番路鄉,2015,4,1,1.1,3.2
嘉義縣,番路鄉,2015,3,3,3.2,4.1
嘉義縣,番路鄉,2015,3,2,4.1,3.1
嘉義縣,番路鄉,2015,3,1,3.1,5.1
嘉義縣,番路鄉,2015,2,3,5.1,2.3
嘉義縣,番路鄉,2015,2,2,2.3,7.3
嘉義縣,番路鄉,2015,2,1,7.3,4.6
嘉義縣,番路鄉,2015,1,3,4.6,10.2
嘉義縣,番路鄉,2015,1,2,10.2,9
嘉義縣,番路鄉,2015,1,1,9,7.6
嘉義縣,番路鄉,2014,12,3,7.6,0
嘉義縣,番路鄉,2014,12,2,0,0
嘉義縣,番路鄉,2014,12,1,0,0
嘉義縣,番路鄉,2014,11,3,0,19.2
嘉義縣,番路鄉,2014,11,2,19.2,53.3
嘉義縣,番路鄉,2014,11,1,53.3,44.9
嘉義縣,番路鄉,2014,10,3,44.9,47.4
嘉義縣,番路鄉,2014,10,2,47.4,41.8
嘉義縣,番路鄉,2014,10,1,41.8,57.3
嘉義縣,番路鄉,2014,9,3,57.3,94.8
嘉義縣,番路鄉,2014,9,2,94.8,84.8
嘉義縣,番路鄉,2014,9,1,84.8,79
嘉義縣,番路鄉,2014,8,3,79,0
嘉義縣,番路鄉,2014,8,2,0,33.6
嘉義縣,番路鄉,2014,8,1,33.6,47.8
嘉義縣,番路鄉,2014,7,3,47.8,52.3
嘉義縣,番路鄉,2014,7,2,52.3,38.3
嘉義縣,番路鄉,2014,7,1,38.3,10.6
嘉義縣,番路鄉,2014,6,3,10.6,8
嘉義縣,番路鄉,2014,6,2,8,19.1
嘉義縣,番路鄉,2014,6,1,19.1,0
嘉義縣,番路鄉,2014,5,3,0,2.67
嘉義縣,番路鄉,2014,5,2,2.67,7.67
嘉義縣,番路鄉,2014,5,1,7.67,6.33
嘉義縣,番路鄉,2014,4,3,6.33,12.22
嘉義縣,番路鄉,2014,4,2,12.22,6.56
嘉義縣,番路鄉,2014,4,1,6.56,3.33
嘉義縣,番路鄉,2014,3,3,3.33,15.33
嘉義縣,番路鄉,2014,3,2,15.33,3.33
嘉義縣,番路鄉,2014,3,1,3.33,3.2
嘉義縣,番路鄉,2014,2,3,3.2,2.9
嘉義縣,番路鄉,2014,2,2,2.9,2.1
嘉義縣,番路鄉,2014,2,1,2.1,2.4
嘉義縣,番路鄉,2014,1,3,2.4,2.4
嘉義縣,番路鄉,2014,1,2,2.4,1.6
嘉義縣,番路鄉,2014,1,1,1.6,3.2
嘉義縣,番路鄉,2013,12,3,3.2,4.6
嘉義縣,番路鄉,2013,12,2,4.6,3.3
嘉義縣,番路鄉,2013,12,1,3.3,13.7
嘉義縣,番路鄉,2013,11,3,13.7,13.2
嘉義縣,番路鄉,2013,11,2,13.2,24.2
嘉義縣,番路鄉,2013,11,1,24.2,25.4
嘉義縣,番路鄉,2013,10,3,25.4,36
嘉義縣,番路鄉,2013,10,2,36,51.56
嘉義縣,番路鄉,2013,10,1,51.56,31.11
嘉義縣,番路鄉,2013,9,3,31.11,26.89
嘉義縣,番路鄉,2013,9,2,26.89,21.67
嘉義縣,番路鄉,2013,9,1,21.67,35.44
嘉義縣,番路鄉,2013,8,3,35.44,99999
嘉義縣,番路鄉,2013,8,1,41,17.7
嘉義縣,番路鄉,2013,7,3,17.7,21.9
嘉義縣,番路鄉,2013,7,2,21.9,25.6
嘉義縣,番路鄉,2013,7,1,25.6,17
嘉義縣,番路鄉,2013,6,3,17,8.3
嘉義縣,番路鄉,2013,6,2,8.3,99999
嘉義縣,番路鄉,2013,5,3,5.6,6.8
嘉義縣,番路鄉,2013,5,2,6.8,11.7
嘉義縣,番路鄉,2013,5,1,11.7,6.2
嘉義縣,番路鄉,2013,4,3,6.2,10.2
嘉義縣,番路鄉,2013,4,2,10.2,23.7
嘉義縣,番路鄉,2013,4,1,23.7,22.2
嘉義縣,番路鄉,2013,3,3,22.2,4.9
嘉義縣,番路鄉,2013,3,2,4.9,2.6
嘉義縣,番路鄉,2013,3,1,2.6,3
嘉義縣,番路鄉,2013,2,3,3,4.9
嘉義縣,番路鄉,2013,2,2,4.9,4
嘉義縣,番路鄉,2013,2,1,4,4.2
嘉義縣,番路鄉,2013,1,3,4.2,2.4
嘉義縣,番路鄉,2013,1,2,2.4,4.2
嘉義縣,番路鄉,2013,1,1,4.2,99999
嘉義縣,義竹鄉,2016,5,3,66.33,66
嘉義縣,義竹鄉,2016,5,2,66,61.33
嘉義縣,義竹鄉,2016,5,1,61.33,53.17
嘉義縣,義竹鄉,2016,4,3,53.17,37.17
嘉義縣,義竹鄉,2016,4,2,37.17,26.83
嘉義縣,義竹鄉,2016,4,1,26.83,20.8
嘉義縣,義竹鄉,2016,3,3,20.8,22.2
嘉義縣,義竹鄉,2016,3,2,22.2,20.3
嘉義縣,義竹鄉,2016,3,1,20.3,20.7
嘉義縣,義竹鄉,2016,2,3,20.7,18.3
嘉義縣,義竹鄉,2016,2,2,18.3,20
嘉義縣,義竹鄉,2016,2,1,20,19.2
嘉義縣,義竹鄉,2016,1,3,19.2,20.5
嘉義縣,義竹鄉,2016,1,2,20.5,20
嘉義縣,義竹鄉,2016,1,1,20,8.714285714
嘉義縣,義竹鄉,2015,12,3,8.714285714,6.428571429
嘉義縣,義竹鄉,2015,12,2,6.428571429,28.83333333
嘉義縣,義竹鄉,2015,12,1,28.83333333,31
嘉義縣,義竹鄉,2015,11,3,31,30.3
嘉義縣,義竹鄉,2015,11,2,30.3,27.8
嘉義縣,義竹鄉,2015,11,1,27.8,29.2
嘉義縣,義竹鄉,2015,10,3,29.2,29.2
嘉義縣,義竹鄉,2015,10,2,29.2,28.2
嘉義縣,義竹鄉,2015,10,1,28.2,28.3
嘉義縣,義竹鄉,2015,9,3,28.3,21.8
嘉義縣,義竹鄉,2015,9,2,21.8,20.8
嘉義縣,義竹鄉,2015,9,1,20.8,20
嘉義縣,義竹鄉,2015,8,3,20,22.2
嘉義縣,義竹鄉,2015,8,2,22.2,28.5
嘉義縣,義竹鄉,2015,8,1,28.5,33.7
嘉義縣,義竹鄉,2015,7,3,33.7,39.2
嘉義縣,義竹鄉,2015,7,2,39.2,42.7
嘉義縣,義竹鄉,2015,7,1,42.7,99999
嘉義縣,義竹鄉,2015,6,2,54.8,61
嘉義縣,義竹鄉,2015,6,1,61,66.8
嘉義縣,義竹鄉,2015,5,3,66.8,63.3
嘉義縣,義竹鄉,2015,5,2,63.3,67.8
嘉義縣,義竹鄉,2015,5,1,67.8,75.7
嘉義縣,義竹鄉,2015,4,3,75.7,98.5
嘉義縣,義竹鄉,2015,4,2,98.5,34.5
嘉義縣,義竹鄉,2015,4,1,34.5,34.3
嘉義縣,義竹鄉,2015,3,3,34.3,32.5
嘉義縣,義竹鄉,2015,3,2,32.5,32.5
嘉義縣,義竹鄉,2015,3,1,32.5,29.3
嘉義縣,義竹鄉,2015,2,3,29.3,28.5
嘉義縣,義竹鄉,2015,2,2,28.5,29.3
嘉義縣,義竹鄉,2015,2,1,29.3,25
嘉義縣,義竹鄉,2015,1,3,25,18.3
嘉義縣,義竹鄉,2015,1,2,18.3,17.3
嘉義縣,義竹鄉,2015,1,1,17.3,17.8
嘉義縣,義竹鄉,2014,12,3,17.8,0
嘉義縣,義竹鄉,2014,12,2,0,99999
嘉義縣,義竹鄉,2014,10,3,28.3,27
嘉義縣,義竹鄉,2014,10,2,27,29.8
嘉義縣,義竹鄉,2014,10,1,29.8,35.3
嘉義縣,義竹鄉,2014,9,3,35.3,27.2
嘉義縣,義竹鄉,2014,9,2,27.2,33.8
嘉義縣,義竹鄉,2014,9,1,33.8,32.8
嘉義縣,義竹鄉,2014,8,3,32.8,0
嘉義縣,義竹鄉,2014,8,2,0,42.5
嘉義縣,義竹鄉,2014,8,1,42.5,55.2
嘉義縣,義竹鄉,2014,7,3,55.2,58
嘉義縣,義竹鄉,2014,7,2,58,59
嘉義縣,義竹鄉,2014,7,1,59,54
嘉義縣,義竹鄉,2014,6,3,54,44.7
嘉義縣,義竹鄉,2014,6,2,44.7,56
嘉義縣,義竹鄉,2014,6,1,56,0
嘉義縣,義竹鄉,2014,5,3,0,57.33
嘉義縣,義竹鄉,2014,5,2,57.33,64
嘉義縣,義竹鄉,2014,5,1,64,58.83
嘉義縣,義竹鄉,2014,4,3,58.83,110.67
嘉義縣,義竹鄉,2014,4,2,110.67,76.67
嘉義縣,義竹鄉,2014,4,1,76.67,79.5
嘉義縣,義竹鄉,2014,3,3,79.5,71
嘉義縣,義竹鄉,2014,3,2,71,60.33
嘉義縣,義竹鄉,2014,3,1,60.33,59
嘉義縣,義竹鄉,2014,2,3,59,62.5
嘉義縣,義竹鄉,2014,2,2,62.5,41.2
嘉義縣,義竹鄉,2014,2,1,41.2,27.3
嘉義縣,義竹鄉,2014,1,3,27.3,19.2
嘉義縣,義竹鄉,2014,1,2,19.2,14
嘉義縣,義竹鄉,2014,1,1,14,13.5
嘉義縣,義竹鄉,2013,12,3,13.5,11
嘉義縣,義竹鄉,2013,12,2,11,10.7
嘉義縣,義竹鄉,2013,12,1,10.7,9.5
嘉義縣,義竹鄉,2013,11,3,9.5,10
嘉義縣,義竹鄉,2013,11,2,10,20
嘉義縣,義竹鄉,2013,11,1,20,11.3
嘉義縣,義竹鄉,2013,10,3,11.3,10.33
嘉義縣,義竹鄉,2013,10,2,10.33,10.83
嘉義縣,義竹鄉,2013,10,1,10.83,15.5
嘉義縣,義竹鄉,2013,9,3,15.5,27.67
嘉義縣,義竹鄉,2013,9,2,27.67,55.17
嘉義縣,義竹鄉,2013,9,1,55.17,67.33
嘉義縣,義竹鄉,2013,8,3,67.33,99999
嘉義縣,義竹鄉,2013,8,1,69.5,79.5
嘉義縣,義竹鄉,2013,7,3,79.5,99.7
嘉義縣,義竹鄉,2013,7,2,99.7,90.5
嘉義縣,義竹鄉,2013,7,1,90.5,82
嘉義縣,義竹鄉,2013,6,3,82,84.7
嘉義縣,義竹鄉,2013,6,2,84.7,99999
嘉義縣,義竹鄉,2013,5,3,68,57.7
嘉義縣,義竹鄉,2013,5,2,57.7,47.3
嘉義縣,義竹鄉,2013,5,1,47.3,76.8
嘉義縣,義竹鄉,2013,4,3,76.8,47.2
嘉義縣,義竹鄉,2013,4,2,47.2,47.7
嘉義縣,義竹鄉,2013,4,1,47.7,38
嘉義縣,義竹鄉,2013,3,3,38,34.8
嘉義縣,義竹鄉,2013,3,2,34.8,35
嘉義縣,義竹鄉,2013,3,1,35,28.7
嘉義縣,義竹鄉,2013,2,3,28.7,28
嘉義縣,義竹鄉,2013,2,2,28,19
嘉義縣,義竹鄉,2013,2,1,19,20
嘉義縣,義竹鄉,2013,1,3,20,17.8
嘉義縣,義竹鄉,2013,1,2,17.8,14
嘉義縣,義竹鄉,2013,1,1,14,99999
彰化縣,二林鎮,2016,5,3,13.4,11.4
彰化縣,二林鎮,2016,5,2,11.4,9.2
彰化縣,二林鎮,2016,5,1,9.2,7.8
彰化縣,二林鎮,2016,4,3,7.8,4.8
彰化縣,二林鎮,2016,4,2,4.8,4
彰化縣,二林鎮,2016,4,1,4,3.8
彰化縣,二林鎮,2016,3,3,3.8,3.8
彰化縣,二林鎮,2016,3,2,3.8,4
彰化縣,二林鎮,2016,3,1,4,4.8
彰化縣,二林鎮,2016,2,3,4.8,5.6
彰化縣,二林鎮,2016,2,2,5.6,7
彰化縣,二林鎮,2016,2,1,7,8.4
彰化縣,二林鎮,2016,1,3,8.4,11.6
彰化縣,二林鎮,2016,1,2,11.6,19.6
彰化縣,二林鎮,2016,1,1,19.6,14.55555556
彰化縣,二林鎮,2015,12,3,14.55555556,15.11111111
彰化縣,二林鎮,2015,12,2,15.11111111,19.8
彰化縣,二林鎮,2015,12,1,19.8,22.8
彰化縣,二林鎮,2015,11,3,22.8,21.4
彰化縣,二林鎮,2015,11,2,21.4,17.6
彰化縣,二林鎮,2015,11,1,17.6,17.4
彰化縣,二林鎮,2015,10,3,17.4,6.4
彰化縣,二林鎮,2015,10,2,6.4,4
彰化縣,二林鎮,2015,10,1,4,4
彰化縣,二林鎮,2015,9,3,4,3
彰化縣,二林鎮,2015,9,2,3,3
彰化縣,二林鎮,2015,9,1,3,2.4
彰化縣,二林鎮,2015,8,3,2.4,1.4
彰化縣,二林鎮,2015,8,2,1.4,3.6
彰化縣,二林鎮,2015,8,1,3.6,2.6
彰化縣,二林鎮,2015,7,3,2.6,2
彰化縣,二林鎮,2015,7,2,2,1.6
彰化縣,二林鎮,2015,7,1,1.6,99999
彰化縣,二林鎮,2015,6,2,3.2,2.2
彰化縣,二林鎮,2015,6,1,2.2,2.2
彰化縣,二林鎮,2015,5,3,2.2,3.2
彰化縣,二林鎮,2015,5,2,3.2,3.8
